start,end,text,words,speaker
621.127,627.615,"Well, that's what I have to remember because sometimes I'll start saying, well, call this person, do that, do this, and then you go, Mom,","[{'word': 'Well,', 'start': np.float64(621.127), 'end': np.float64(621.288), 'score': np.float64(0.909), 'speaker': 'SPEAKER_01'}, {'word': ""that's"", 'start': np.float64(621.308), 'end': np.float64(621.468), 'score': np.float64(0.995), 'speaker': 'SPEAKER_01'}, {'word': 'what', 'start': np.float64(621.488), 'end': np.float64(621.588), 'score': np.float64(0.858), 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': np.float64(621.608), 'end': np.float64(621.628), 'score': np.float64(0.029), 'speaker': 'SPEAKER_01'}, {'word': 'have', 'start': np.float64(621.688), 'end': np.float64(621.788), 'score': np.float64(0.372), 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': np.float64(621.808), 'end': np.float64(621.868), 'score': np.float64(0.857), 'speaker': 'SPEAKER_01'}, {'word': 'remember', 'start': np.float64(621.908), 'end': np.float64(622.289), 'score': np.float64(0.876), 'speaker': 'SPEAKER_01'}, {'word': 'because', 'start': np.float64(622.469), 'end': np.float64(622.629), 'score': np.float64(0.263), 'speaker': 'SPEAKER_01'}, {'word': 'sometimes', 'start': np.float64(623.07), 'end': np.float64(623.45), 'score': np.float64(0.861), 'speaker': 'SPEAKER_01'}, {'word': ""I'll"", 'start': np.float64(623.53), 'end': np.float64(623.63), 'score': np.float64(0.136), 'speaker': 'SPEAKER_01'}, {'word': 'start', 'start': np.float64(623.65), 'end': np.float64(623.911), 'score': np.float64(0.675), 'speaker': 'SPEAKER_01'}, {'word': 'saying,', 'start': np.float64(623.991), 'end': np.float64(624.131), 'score': np.float64(0.416), 'speaker': 'SPEAKER_01'}, {'word': 'well,', 'start': np.float64(624.151), 'end': np.float64(624.571), 'score': np.float64(0.887), 'speaker': 'SPEAKER_01'}, {'word': 'call', 'start': np.float64(624.591), 'end': np.float64(624.752), 'score': np.float64(0.869), 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': np.float64(624.792), 'end': np.float64(624.912), 'score': np.float64(0.784), 'speaker': 'SPEAKER_01'}, {'word': 'person,', 'start': np.float64(624.952), 'end': np.float64(625.232), 'score': np.float64(0.946), 'speaker': 'SPEAKER_01'}, {'word': 'do', 'start': np.float64(625.252), 'end': np.float64(625.452), 'score': np.float64(0.678), 'speaker': 'SPEAKER_01'}, {'word': 'that,', 'start': np.float64(625.513), 'end': np.float64(625.853), 'score': np.float64(0.58), 'speaker': 'SPEAKER_01'}, {'word': 'do', 'start': np.float64(625.873), 'end': np.float64(625.913), 'score': np.float64(0.19), 'speaker': 'SPEAKER_01'}, {'word': 'this,', 'start': np.float64(625.933), 'end': np.float64(626.093), 'score': np.float64(0.291), 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': np.float64(626.113), 'end': np.float64(626.193), 'score': np.float64(0.275), 'speaker': 'SPEAKER_01'}, {'word': 'then', 'start': np.float64(626.313), 'end': np.float64(626.394), 'score': np.float64(0.002), 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': np.float64(626.414), 'end': np.float64(626.494), 'score': np.float64(0.418), 'speaker': 'SPEAKER_01'}, {'word': 'go,', 'start': np.float64(626.514), 'end': np.float64(627.114), 'score': np.float64(0.798), 'speaker': 'SPEAKER_01'}, {'word': 'Mom,', 'start': np.float64(627.535), 'end': np.float64(627.615), 'score': np.float64(0.25)}]",SPEAKER_01
627.73,629.612, Take a breath.,"[{'word': 'Take', 'start': np.float64(627.73), 'end': np.float64(627.97), 'score': np.float64(0.793), 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': np.float64(628.01), 'end': np.float64(628.03), 'score': np.float64(0.68), 'speaker': 'SPEAKER_01'}, {'word': 'breath.', 'start': np.float64(628.07), 'end': np.float64(629.612), 'score': np.float64(0.805), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
630.393,631.575,Just listen to me.,"[{'word': 'Just', 'start': np.float64(630.393), 'end': np.float64(630.654), 'score': np.float64(0.907), 'speaker': 'SPEAKER_02'}, {'word': 'listen', 'start': np.float64(630.774), 'end': np.float64(631.154), 'score': np.float64(0.865), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(631.174), 'end': np.float64(631.214), 'score': np.float64(0.492), 'speaker': 'SPEAKER_02'}, {'word': 'me.', 'start': np.float64(631.395), 'end': np.float64(631.575), 'score': np.float64(0.858), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
631.775,633.137,I don't need you to be a fixer.,"[{'word': 'I', 'start': np.float64(631.775), 'end': np.float64(631.795), 'score': np.float64(0.984), 'speaker': 'SPEAKER_02'}, {'word': ""don't"", 'start': np.float64(631.835), 'end': np.float64(631.995), 'score': np.float64(0.776), 'speaker': 'SPEAKER_02'}, {'word': 'need', 'start': np.float64(632.055), 'end': np.float64(632.236), 'score': np.float64(0.941), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(632.276), 'end': np.float64(632.376), 'score': np.float64(0.549), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(632.416), 'end': np.float64(632.476), 'score': np.float64(0.743), 'speaker': 'SPEAKER_02'}, {'word': 'be', 'start': np.float64(632.536), 'end': np.float64(632.636), 'score': np.float64(0.954), 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': np.float64(632.676), 'end': np.float64(632.696), 'score': np.float64(0.971), 'speaker': 'SPEAKER_02'}, {'word': 'fixer.', 'start': np.float64(632.756), 'end': np.float64(633.137), 'score': np.float64(0.985), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
633.197,634.459,I need you to just be support.,"[{'word': 'I', 'start': np.float64(633.197), 'end': np.float64(633.277), 'score': np.float64(0.726), 'speaker': 'SPEAKER_02'}, {'word': 'need', 'start': np.float64(633.317), 'end': np.float64(633.477), 'score': np.float64(0.869), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(633.517), 'end': np.float64(633.597), 'score': np.float64(0.994), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(633.617), 'end': np.float64(633.657), 'score': np.float64(0.577), 'speaker': 'SPEAKER_02'}, {'word': 'just', 'start': np.float64(633.718), 'end': np.float64(633.858), 'score': np.float64(0.982), 'speaker': 'SPEAKER_02'}, {'word': 'be', 'start': np.float64(633.898), 'end': np.float64(634.018), 'score': np.float64(0.955), 'speaker': 'SPEAKER_02'}, {'word': 'support.', 'start': np.float64(634.058), 'end': np.float64(634.459), 'score': np.float64(0.909), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
634.499,635.44,I need you to be an ear.,"[{'word': 'I', 'start': np.float64(634.499), 'end': np.float64(634.559), 'score': np.float64(0.362), 'speaker': 'SPEAKER_02'}, {'word': 'need', 'start': np.float64(634.579), 'end': np.float64(634.679), 'score': np.float64(0.313), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(634.699), 'end': np.float64(634.779), 'score': np.float64(0.839), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(634.799), 'end': np.float64(634.839), 'score': np.float64(0.307), 'speaker': 'SPEAKER_02'}, {'word': 'be', 'start': np.float64(634.879), 'end': np.float64(634.979), 'score': np.float64(0.678), 'speaker': 'SPEAKER_02'}, {'word': 'an', 'start': np.float64(635.019), 'end': np.float64(635.059), 'score': np.float64(0.922), 'speaker': 'SPEAKER_02'}, {'word': 'ear.', 'start': np.float64(635.239), 'end': np.float64(635.44), 'score': np.float64(0.932), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
636.201,639.885,"I just need your heart, your energy, the warmth you have as being my mom.","[{'word': 'I', 'start': np.float64(636.201), 'end': np.float64(636.281), 'score': np.float64(0.933), 'speaker': 'SPEAKER_02'}, {'word': 'just', 'start': np.float64(636.321), 'end': np.float64(636.401), 'score': np.float64(0.983), 'speaker': 'SPEAKER_02'}, {'word': 'need', 'start': np.float64(636.441), 'end': np.float64(636.561), 'score': np.float64(0.757), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(636.581), 'end': np.float64(636.721), 'score': np.float64(0.825), 'speaker': 'SPEAKER_02'}, {'word': 'heart,', 'start': np.float64(636.781), 'end': np.float64(637.022), 'score': np.float64(0.836), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(637.082), 'end': np.float64(637.222), 'score': np.float64(0.842), 'speaker': 'SPEAKER_02'}, {'word': 'energy,', 'start': np.float64(637.302), 'end': np.float64(637.823), 'score': np.float64(0.917), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(638.043), 'end': np.float64(638.123), 'score': np.float64(0.681), 'speaker': 'SPEAKER_02'}, {'word': 'warmth', 'start': np.float64(638.183), 'end': np.float64(638.484), 'score': np.float64(0.73), 'speaker': 'SPEAKER_02'}, {'word': 'you', 'start': np.float64(638.504), 'end': np.float64(638.644), 'score': np.float64(0.73), 'speaker': 'SPEAKER_02'}, {'word': 'have', 'start': np.float64(638.684), 'end': np.float64(638.904), 'score': np.float64(0.945), 'speaker': 'SPEAKER_02'}, {'word': 'as', 'start': np.float64(638.964), 'end': np.float64(639.024), 'score': np.float64(0.651), 'speaker': 'SPEAKER_02'}, {'word': 'being', 'start': np.float64(639.084), 'end': np.float64(639.305), 'score': np.float64(0.809), 'speaker': 'SPEAKER_02'}, {'word': 'my', 'start': np.float64(639.365), 'end': np.float64(639.485), 'score': np.float64(0.914), 'speaker': 'SPEAKER_02'}, {'word': 'mom.', 'start': np.float64(639.525), 'end': np.float64(639.885), 'score': np.float64(0.89), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
640.106,640.386,Yeah.,"[{'word': 'Yeah.', 'start': np.float64(640.106), 'end': np.float64(640.386), 'score': np.float64(0.598), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
640.486,640.807,Yeah.,"[{'word': 'Yeah.', 'start': np.float64(640.486), 'end': np.float64(640.807), 'score': np.float64(0.684), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
640.887,642.088,That's a really good lesson for me.,"[{'word': ""That's"", 'start': np.float64(640.887), 'end': np.float64(641.027), 'score': np.float64(0.967), 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': np.float64(641.067), 'end': np.float64(641.107), 'score': np.float64(0.456), 'speaker': 'SPEAKER_02'}, {'word': 'really', 'start': np.float64(641.127), 'end': np.float64(641.327), 'score': np.float64(0.398), 'speaker': 'SPEAKER_02'}, {'word': 'good', 'start': np.float64(641.347), 'end': np.float64(641.427), 'score': np.float64(0.248), 'speaker': 'SPEAKER_02'}, {'word': 'lesson', 'start': np.float64(641.447), 'end': np.float64(641.748), 'score': np.float64(0.973), 'speaker': 'SPEAKER_02'}, {'word': 'for', 'start': np.float64(641.788), 'end': np.float64(641.908), 'score': np.float64(0.838), 'speaker': 'SPEAKER_02'}, {'word': 'me.', 'start': np.float64(641.928), 'end': np.float64(642.088), 'score': np.float64(0.78), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
642.108,642.409,Yeah.,"[{'word': 'Yeah.', 'start': np.float64(642.108), 'end': np.float64(642.409), 'score': np.float64(0.765), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
643.43,643.67,Yeah.,"[{'word': 'Yeah.', 'start': np.float64(643.43), 'end': np.float64(643.67), 'score': np.float64(0.645), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
644.011,647.415,"So while I'm helping you, I'm learning something.","[{'word': 'So', 'start': np.float64(644.011), 'end': np.float64(644.151), 'score': np.float64(0.546), 'speaker': 'SPEAKER_01'}, {'word': 'while', 'start': np.float64(644.171), 'end': np.float64(644.311), 'score': np.float64(0.492), 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': np.float64(644.351), 'end': np.float64(644.431), 'score': np.float64(0.767), 'speaker': 'SPEAKER_01'}, {'word': 'helping', 'start': np.float64(644.491), 'end': np.float64(644.772), 'score': np.float64(0.925), 'speaker': 'SPEAKER_01'}, {'word': 'you,', 'start': np.float64(644.832), 'end': np.float64(645.092), 'score': np.float64(0.98), 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': np.float64(645.533), 'end': np.float64(645.633), 'score': np.float64(0.827), 'speaker': 'SPEAKER_01'}, {'word': 'learning', 'start': np.float64(645.733), 'end': np.float64(646.013), 'score': np.float64(0.855), 'speaker': 'SPEAKER_01'}, {'word': 'something.', 'start': np.float64(647.215), 'end': np.float64(647.415), 'score': np.float64(0.001), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
647.435,648.917,"Hey, we're a two-way street.","[{'word': 'Hey,', 'start': np.float64(647.435), 'end': np.float64(647.595), 'score': np.float64(0.877), 'speaker': 'SPEAKER_01'}, {'word': ""we're"", 'start': np.float64(647.755), 'end': np.float64(647.916), 'score': np.float64(0.258), 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': np.float64(647.956), 'end': np.float64(648.016), 'score': np.float64(0.489), 'speaker': 'SPEAKER_01'}, {'word': 'two-way', 'start': np.float64(648.056), 'end': np.float64(648.436), 'score': np.float64(0.854), 'speaker': 'SPEAKER_01'}, {'word': 'street.', 'start': np.float64(648.456), 'end': np.float64(648.917), 'score': np.float64(0.791), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
649.057,649.417,I know.,"[{'word': 'I', 'start': np.float64(649.057), 'end': np.float64(649.137), 'score': np.float64(0.842), 'speaker': 'SPEAKER_01'}, {'word': 'know.', 'start': np.float64(649.177), 'end': np.float64(649.417), 'score': np.float64(0.96), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
650.539,651.18,"Oh, OK.","[{'word': 'Oh,', 'start': np.float64(650.539), 'end': np.float64(650.639), 'score': np.float64(0.916), 'speaker': 'SPEAKER_01'}, {'word': 'OK.', 'start': np.float64(650.879), 'end': np.float64(651.18), 'score': np.float64(0.698), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
651.62,655.425,What's the pain in me you wish you could heal and why?,"[{'word': ""What's"", 'start': np.float64(651.62), 'end': np.float64(651.861), 'score': np.float64(0.898), 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': np.float64(651.901), 'end': np.float64(652.041), 'score': np.float64(0.669), 'speaker': 'SPEAKER_01'}, {'word': 'pain', 'start': np.float64(652.101), 'end': np.float64(652.501), 'score': np.float64(0.813), 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': np.float64(652.561), 'end': np.float64(652.642), 'score': np.float64(0.984), 'speaker': 'SPEAKER_01'}, {'word': 'me', 'start': np.float64(652.702), 'end': np.float64(652.922), 'score': np.float64(0.925), 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': np.float64(652.982), 'end': np.float64(653.062), 'score': np.float64(0.287), 'speaker': 'SPEAKER_01'}, {'word': 'wish', 'start': np.float64(653.162), 'end': np.float64(653.362), 'score': np.float64(0.943), 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': np.float64(653.402), 'end': np.float64(653.503), 'score': np.float64(0.947), 'speaker': 'SPEAKER_01'}, {'word': 'could', 'start': np.float64(653.543), 'end': np.float64(653.683), 'score': np.float64(0.685), 'speaker': 'SPEAKER_01'}, {'word': 'heal', 'start': np.float64(653.763), 'end': np.float64(654.123), 'score': np.float64(0.837), 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': np.float64(654.163), 'end': np.float64(654.724), 'score': np.float64(0.867), 'speaker': 'SPEAKER_01'}, {'word': 'why?', 'start': np.float64(654.784), 'end': np.float64(655.425), 'score': np.float64(0.813), 'speaker': 'SPEAKER_01'}]",SPEAKER_01
659.118,659.919, There's so much.,"[{'word': ""There's"", 'start': np.float64(659.118), 'end': np.float64(659.378), 'score': np.float64(0.562), 'speaker': 'SPEAKER_02'}, {'word': 'so', 'start': np.float64(659.418), 'end': np.float64(659.579), 'score': np.float64(0.988), 'speaker': 'SPEAKER_02'}, {'word': 'much.', 'start': np.float64(659.639), 'end': np.float64(659.919), 'score': np.float64(0.797), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
663.042,666.166,"Definitely in your childhood, losing your mom.","[{'word': 'Definitely', 'start': np.float64(663.042), 'end': np.float64(663.303), 'score': np.float64(0.143), 'speaker': 'SPEAKER_02'}, {'word': 'in', 'start': np.float64(663.323), 'end': np.float64(663.403), 'score': np.float64(0.734), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(663.443), 'end': np.float64(663.543), 'score': np.float64(0.95), 'speaker': 'SPEAKER_02'}, {'word': 'childhood,', 'start': np.float64(663.583), 'end': np.float64(664.144), 'score': np.float64(0.818), 'speaker': 'SPEAKER_02'}, {'word': 'losing', 'start': np.float64(665.365), 'end': np.float64(665.625), 'score': np.float64(0.941), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(665.665), 'end': np.float64(665.786), 'score': np.float64(0.833), 'speaker': 'SPEAKER_02'}, {'word': 'mom.', 'start': np.float64(665.806), 'end': np.float64(666.166), 'score': np.float64(0.942), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
667.067,669.229,That's something that I feel.,"[{'word': ""That's"", 'start': np.float64(667.067), 'end': np.float64(667.247), 'score': np.float64(0.857), 'speaker': 'SPEAKER_02'}, {'word': 'something', 'start': np.float64(667.287), 'end': np.float64(667.588), 'score': np.float64(0.774), 'speaker': 'SPEAKER_02'}, {'word': 'that', 'start': np.float64(667.628), 'end': np.float64(667.768), 'score': np.float64(0.852), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(667.908), 'end': np.float64(668.048), 'score': np.float64(0.421), 'speaker': 'SPEAKER_02'}, {'word': 'feel.', 'start': np.float64(668.929), 'end': np.float64(669.229), 'score': np.float64(0.854), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
669.41,674.616,You know how they say generational trauma?,"[{'word': 'You', 'start': np.float64(669.41), 'end': np.float64(669.51), 'score': np.float64(0.825), 'speaker': 'SPEAKER_02'}, {'word': 'know', 'start': np.float64(669.55), 'end': np.float64(669.65), 'score': np.float64(0.527), 'speaker': 'SPEAKER_02'}, {'word': 'how', 'start': np.float64(669.67), 'end': np.float64(669.73), 'score': np.float64(0.0), 'speaker': 'SPEAKER_02'}, {'word': 'they', 'start': np.float64(669.75), 'end': np.float64(669.89), 'score': np.float64(0.917), 'speaker': 'SPEAKER_02'}, {'word': 'say', 'start': np.float64(669.97), 'end': np.float64(670.211), 'score': np.float64(0.84), 'speaker': 'SPEAKER_02'}, {'word': 'generational', 'start': np.float64(672.153), 'end': np.float64(672.834), 'score': np.float64(0.908), 'speaker': 'SPEAKER_02'}, {'word': 'trauma?', 'start': np.float64(672.874), 'end': np.float64(674.616), 'score': np.float64(0.882), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
674.956,677.679,I feel the pain of the loss of your mom.,"[{'word': 'I', 'start': np.float64(674.956), 'end': np.float64(675.036), 'score': np.float64(0.997), 'speaker': 'SPEAKER_02'}, {'word': 'feel', 'start': np.float64(675.216), 'end': np.float64(675.657), 'score': np.float64(0.787), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(675.697), 'end': np.float64(676.197), 'score': np.float64(0.837), 'speaker': 'SPEAKER_02'}, {'word': 'pain', 'start': np.float64(676.257), 'end': np.float64(676.538), 'score': np.float64(0.836), 'speaker': 'SPEAKER_02'}, {'word': 'of', 'start': np.float64(676.578), 'end': np.float64(676.638), 'score': np.float64(0.952), 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': np.float64(676.678), 'end': np.float64(676.758), 'score': np.float64(0.813), 'speaker': 'SPEAKER_02'}, {'word': 'loss', 'start': np.float64(676.818), 'end': np.float64(677.038), 'score': np.float64(0.828), 'speaker': 'SPEAKER_02'}, {'word': 'of', 'start': np.float64(677.098), 'end': np.float64(677.138), 'score': np.float64(1.0), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(677.178), 'end': np.float64(677.319), 'score': np.float64(0.74), 'speaker': 'SPEAKER_02'}, {'word': 'mom.', 'start': np.float64(677.339), 'end': np.float64(677.679), 'score': np.float64(0.901), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
677.839,686.509,"Losing her twice, I mean, to her first brain aneurysm, and then living with a different mom, and then losing her in your 20s.","[{'word': 'Losing', 'start': np.float64(677.839), 'end': np.float64(678.12), 'score': np.float64(0.621), 'speaker': 'SPEAKER_02'}, {'word': 'her', 'start': np.float64(678.16), 'end': np.float64(678.26), 'score': np.float64(0.9), 'speaker': 'SPEAKER_02'}, {'word': 'twice,', 'start': np.float64(678.32), 'end': np.float64(678.78), 'score': np.float64(0.793), 'speaker': 'SPEAKER_02'}, {'word': 'I', 'start': np.float64(678.86), 'end': np.float64(678.9), 'score': np.float64(0.943), 'speaker': 'SPEAKER_02'}, {'word': 'mean,', 'start': np.float64(678.94), 'end': np.float64(679.121), 'score': np.float64(0.782), 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': np.float64(679.221), 'end': np.float64(679.501), 'score': np.float64(0.924), 'speaker': 'SPEAKER_02'}, {'word': 'her', 'start': np.float64(680.262), 'end': np.float64(680.362), 'score': np.float64(0.615), 'speaker': 'SPEAKER_02'}, {'word': 'first', 'start': np.float64(680.422), 'end': np.float64(680.642), 'score': np.float64(0.908), 'speaker': 'SPEAKER_02'}, {'word': 'brain', 'start': np.float64(680.682), 'end': np.float64(680.923), 'score': np.float64(0.698), 'speaker': 'SPEAKER_02'}, {'word': 'aneurysm,', 'start': np.float64(680.943), 'end': np.float64(681.543), 'score': np.float64(0.855), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(681.804), 'end': np.float64(681.904), 'score': np.float64(0.837), 'speaker': 'SPEAKER_02'}, {'word': 'then', 'start': np.float64(681.924), 'end': np.float64(682.044), 'score': np.float64(0.967), 'speaker': 'SPEAKER_02'}, {'word': 'living', 'start': np.float64(682.084), 'end': np.float64(682.324), 'score': np.float64(0.908), 'speaker': 'SPEAKER_02'}, {'word': 'with', 'start': np.float64(682.364), 'end': np.float64(682.464), 'score': np.float64(0.92), 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': np.float64(682.525), 'end': np.float64(682.545), 'score': np.float64(0.984), 'speaker': 'SPEAKER_02'}, {'word': 'different', 'start': np.float64(682.625), 'end': np.float64(682.925), 'score': np.float64(0.897), 'speaker': 'SPEAKER_02'}, {'word': 'mom,', 'start': np.float64(682.965), 'end': np.float64(683.345), 'score': np.float64(0.931), 'speaker': 'SPEAKER_02'}, {'word': 'and', 'start': np.float64(684.186), 'end': np.float64(684.287), 'score': np.float64(0.93), 'speaker': 'SPEAKER_02'}, {'word': 'then', 'start': np.float64(684.327), 'end': np.float64(684.487), 'score': np.float64(0.85), 'speaker': 'SPEAKER_02'}, {'word': 'losing', 'start': np.float64(684.567), 'end': np.float64(684.867), 'score': np.float64(0.726), 'speaker': 'SPEAKER_02'}, {'word': 'her', 'start': np.float64(684.907), 'end': np.float64(685.007), 'score': np.float64(0.957), 'speaker': 'SPEAKER_02'}, {'word': 'in', 'start': np.float64(685.047), 'end': np.float64(685.087), 'score': np.float64(0.996), 'speaker': 'SPEAKER_02'}, {'word': 'your', 'start': np.float64(685.127), 'end': np.float64(685.248), 'score': np.float64(0.668), 'speaker': 'SPEAKER_02'}, {'word': '20s.', 'start': np.float64(685.268), 'end': np.float64(686.509), 'score': np.float64(0.86), 'speaker': 'SPEAKER_02'}]",SPEAKER_02
